710:-1.093935 -1.0268881 0.58745736 0.4947644 -0.48431844 0.43211558 1.1565906 1.9598169 1.0803465 0.016830297
205:-0.01194011 0.11679347 0.13501406 0.29322472 -0.890113 0.22171696 -0.1998357 0.29028162 0.7605322 0.39739048
45:0.24352162 0.5887603 -0.114650905 0.112473965 -0.57006776 0.12619686 -0.42918283 0.21369472 0.614072 0.3160076
515:0.07916553 0.6502969 0.09631658 0.5743734 -0.6431463 0.19329432 -0.6423114 -0.28190842 0.23151952 0.24442847
574:0.32874823 0.051979266 0.27903607 0.114470065 -0.5515326 0.096576855 -0.1217234 0.65717727 0.6587468 0.68673646
858:0.40795702 -0.04840526 0.24740283 0.5367096 0.28192544 -0.13762458 0.20260912 0.35831267 -0.2778277 -0.21125935
619:-0.7596075 -0.6326348 0.4425421 0.36973223 -0.31135902 0.2864884 0.6282922 1.2133517 0.55307364 0.09452464
507:-0.19189017 0.20378082 0.39053616 -0.23645903 -0.22752321 -0.47642553 -0.29277882 0.24286887 0.35695043 0.21721892
113:-0.9065776 -0.75105727 0.57456106 0.82065517 -0.71499217 -0.057155058 0.43635505 1.0749938 0.42191127 0.17860197
34:0.42347488 -0.5046354 -0.03407831 0.29517648 -0.03719754 -0.07620948 0.1471485 -0.3213977 0.26058853 0.5060367
563:-0.11074459 0.29283497 0.84527236 0.2359436 -0.49483877 0.075073846 -0.12756626 0.28980666 0.41259083 0.5092177
381:-0.5790495 0.564785 -0.17094061 0.15203838 -0.45283595 0.08201523 -0.2956422 -0.2975476 0.81312203 -0.023169123
455:-0.7255609 0.70151025 -0.32597408 0.2190037 -0.08423744 0.25594392 0.6860969 0.18227142 0.8622533 -0.0805541
67:-0.8815401 -0.83085346 1.7350785 0.5474998 -0.83046395 1.3877931 0.040796794 1.1253959 0.69432384 0.35703963
388:0.22366768 0.104460195 0.7208779 0.7630545 -0.61235183 0.0655625 -0.3037219 0.014188924 0.12552433 0.35831288
974:-0.44095758 0.19724356 0.8943029 0.5934261 -0.47177598 -0.27487373 0.31652707 0.040893823 -0.3082846 0.8195274
310:-1.2045498 -0.14415549 0.344619 0.053300776 0.19155209 1.0885434 1.152391 0.75496733 1.2463751 0.5110896
169:-0.9527927 0.56607574 -0.4520811 -0.16863455 -0.008743401 0.36159784 0.8050273 0.042171232 1.145133 -0.18119906
444:0.09487766 0.36889613 0.41428083 -0.3744894 -0.5571697 0.13958286 0.054510523 0.5000544 0.8538518 0.2628529
120:-0.7071583 -0.3507905 0.22479606 0.62625754 -0.21839634 0.20985328 0.607067 0.74705577 0.8112134 0.07993064
193:-0.33037028 0.6294258 -0.33136442 0.0059006554 0.093385406 -0.031121258 -0.46903047 0.329606 0.47485098 0.256615
713:-1.3646255 -0.74218494 1.0776938 0.4940037 -0.7827537 0.89337313 0.05888014 1.1333472 0.59374213 0.6254534
302:0.016957497 0.19993724 0.7237616 0.43329608 -0.6905688 0.09997183 -0.36456847 0.061964776 0.38849056 0.2906826
153:-0.09423348 0.01739758 -0.16043499 -0.48249337 0.23341666 -1.182985 0.8897052 -0.42847553 0.58362156 -0.0795753
844:-0.69768304 -0.3970986 1.5759759 0.72807515 -0.99118835 0.86592525 -0.06079594 0.9582389 0.60168606 0.7510084
335:0.035537522 0.11140144 0.8564687 -0.0015075967 -0.6532485 -0.18683042 -0.33303964 0.5599116 0.4040798 0.61630726
885:-0.70445365 -0.3816953 0.47603434 0.63382804 -0.18436879 0.63411295 0.656087 0.7638464 0.3026201 0.55476874
735:0.31900188 0.2086503 0.73946416 -0.15659553 0.05344129 0.04223505 0.1365848 1.1565615 0.41104317 0.39838168
664:-0.867065 -0.5411072 0.803758 0.62981623 -0.12667955 0.59100723 0.24728777 1.1377951 0.6972034 0.18479505
93:-0.6585378 0.091478884 0.07326319 -0.26834804 -0.04550591 0.17769982 0.3491416 0.96081346 1.1724102 -0.033778563
158:-0.84908044 0.58298117 -0.7794814 0.33894467 0.5422011 0.32307476 0.17624041 -0.08215499 0.57946485 0.16187863
458:-0.8632584 0.22081175 0.8395853 0.06299827 -0.21035458 0.29847223 0.1053071 0.47071642 0.8333316 0.39189708
997:-0.50344694 -0.3263338 1.4093565 0.5571911 -0.32096565 0.5069236 -0.3022801 0.8731984 0.3642141 0.5452347
182:-0.88729215 0.016386146 0.3599449 0.6649514 -0.7197376 0.45191786 -0.015258196 0.44357264 1.0215486 0.28519303
147:0.059811667 0.23689571 0.39236364 0.21571206 -0.25022268 0.026419679 -0.14447854 0.33029714 0.740953 -0.08275481
616:-0.10876643 0.8564629 -0.33360457 0.079584755 -0.20866227 0.23040244 0.7437391 0.10495247 0.70964515 -0.039338786
589:0.34912333 -0.10433581 0.023346614 -0.031338565 0.5098235 -0.35614476 -0.09986722 -0.16849682 0.16762665 -0.13253817
544:-1.1033475 0.096995115 0.3127281 -0.6479875 0.085840195 -0.3844534 -0.084841534 0.8126929 0.7328284 0.31958807
436:-1.0401595 0.07822476 0.4646054 -0.40989998 -0.12118443 -0.2460055 -0.25875464 0.7219994 0.5853572 0.34185207
862:-0.33293083 -0.16707997 0.72267354 0.60554737 -0.8671749 0.42385584 -0.07832819 0.58540976 0.32975498 0.58767176
836:-0.9989237 -0.24987489 0.47500595 0.12755579 0.19737917 -0.37375683 0.44642943 1.0059505 0.56987715 -0.20793214
697:-0.57180154 -0.41642013 0.581352 0.4670916 -0.18549879 0.18734367 0.024007915 1.0193433 0.39134896 0.41783267
12:-0.50042695 0.038898584 0.15599546 0.2956665 0.21260689 0.020449601 0.7465159 1.3036898 0.6443218 -0.43233454
223:0.6223615 0.28002715 -0.08738898 0.07739878 0.14215793 -0.050952572 -0.42864376 0.31573555 0.17706853 0.19868574
541:0.5687188 0.123667285 0.30754867 0.01659842 0.29064614 -0.17782274 0.001818387 0.40740582 -0.31380543 0.21385065
66:-1.2745758 -0.29602873 0.44189826 0.5582041 0.06703391 0.042672124 1.0133139 1.7933192 1.0598043 -0.5533995
216:-0.015565726 0.45639667 -0.47927275 -0.16047938 0.1683069 0.20206612 0.34528768 0.5236832 0.84856075 -0.11097266
89:-0.67035055 0.078326605 0.2295979 -0.4840083 -0.24382792 -0.6003134 -0.2803017 0.6358424 0.4905481 0.26781362
963:-0.4769132 0.6466617 0.26006857 0.06837943 -0.25848612 -0.22284137 1.2225978 -0.17603303 -0.11022875 1.131037
925:-1.0066714 0.23735343 0.9002972 0.28397247 -0.20078637 0.09105278 1.0470148 0.1289158 -0.14974348 1.1680676
608:0.51536316 0.11182581 0.0631659 0.48093954 -0.16189827 -0.38791135 -0.16932727 0.23288067 -0.29468605 -0.21653257
124:-0.27445617 -0.61378086 1.0200969 0.69164556 -0.773646 0.6628308 -0.13128585 1.1406995 0.6203236 0.39095014
84:0.13736244 0.0053835157 0.9011334 0.8620717 -0.84605134 0.06526505 -0.00998133 0.49340433 0.23555104 0.47961795
833:-0.6217269 -0.43320516 0.4295133 0.23012644 -0.16383095 0.43124261 0.6000988 1.6299021 1.080618 0.0132393055
638:-0.6167784 -0.3315808 0.10476566 0.60981214 -0.5023086 0.07617084 -0.11079644 0.5101353 0.6479501 0.39476886
8:-1.033895 0.1836739 0.00053526886 0.025569625 -0.00045370607 0.2095964 1.1540023 0.45834824 1.0187469 0.25309926
73:-0.20682189 0.18077666 0.3611566 0.70119226 -0.41020355 0.1643641 0.21908635 -0.09555168 0.32874718 -0.065822944
941:-0.44329366 0.48541662 0.23832306 0.033889737 -0.14307709 -0.21425986 0.87031287 -0.049424324 -0.2852129 0.5230159
620:-0.4751977 -0.28740075 0.5054853 -0.22064994 -0.056478832 -0.0040184394 0.052948754 0.9322604 0.22553836 -0.08755611
307:0.45076102 0.5857172 0.9294177 0.38258 -0.82058924 -0.14980894 -0.52977306 0.15144855 0.25761488 0.21419743
